Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3198,31,Female,Gloves,Accessories,51,New Hampshire,S,Teal,Winter,4.4,No,Next Day Air,Yes,Yes,11,Bank Transfer,Quarterly
3199,44,Female,Jacket,Outerwear,65,Rhode Island,L,Orange,Winter,3.5,No,Express,No,No,1,Venmo,Bi-Weekly
3200,49,Male,Belt,Accessories,62,Wisconsin,XL,Lavender,Winter,3.0,Yes,2-Day Shipping,Yes,Yes,7,Credit Card,Quarterly
3201,26,Female,Sweater,Clothing,82,Iowa,L,Charcoal,Fall,3.0,Yes,Standard,No,No,40,Credit Card,Monthly
3202,42,Male,Coat,Outerwear,20,North Carolina,L,Cyan,Spring,4.8,No,Next Day Air,No,No,39,Credit Card,Every 3 Months
3203,19,Female,Hat,Accessories,29,California,M,Lavender,Spring,3.1,No,Express,Yes,Yes,22,Venmo,Monthly
3204,46,Male,Jewelry,Accessories,30,Missouri,M,Purple,Spring,3.0,No,Free Shipping,Yes,Yes,48,Cash,Fortnightly
3205,38,Male,Jacket,Outerwear,85,Georgia,L,Gray,Spring,3.4,Yes,Next Day Air,Yes,Yes,35,Debit Card,Monthly
3206,41,Male,Sunglasses,Accessories,31,Indiana,S,Teal,Fall,4.9,Yes,Free Shipping,Yes,Yes,7,Debit Card,Bi-Weekly
3207,34,Female,Shirt,Clothing,60,Alaska,S,Lavender,Fall,3.6,Yes,Next Day Air,Yes,Yes,24,Venmo,Monthly
3208,24,Female,Blouse,Clothing,57,New Mexico,XL,Gray,Winter,2.9,No,Express,Yes,Yes,29,Bank Transfer,Annually
3209,20,Female,Sunglasses,Accessories,49,Louisiana,S,Red,Summer,4.5,No,Store Pickup,No,No,25,Credit Card,Weekly
3210,58,Female,Pants,Clothing,83,Wyoming,L,Indigo,Fall,3.4,No,2-Day Shipping,No,No,10,Venmo,Weekly
3211,68,Female,Shorts,Clothing,49,New York,L,Gray,Fall,3.1,Yes,Store Pickup,Yes,Yes,29,Bank Transfer,Quarterly
3212,54,Male,Hoodie,Clothing,65,Florida,M,Yellow,Winter,2.6,No,Standard,No,No,24,Credit Card,Weekly
3213,69,Female,Jeans,Clothing,44,Missouri,XL,Orange,Winter,4.2,No,Standard,Yes,Yes,16,Debit Card,Bi-Weekly
3214,44,Male,Blouse,Clothing,56,Utah,XL,Teal,Spring,3.9,Yes,Free Shipping,No,No,48,Debit Card,Every 3 Months
3215,32,Male,Jeans,Clothing,50,Georgia,L,Cyan,Summer,4.2,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
3216,33,Male,Scarf,Accessories,66,Tennessee,M,Cyan,Fall,3.1,Yes,Next Day Air,No,No,22,Bank Transfer,Annually
3217,57,Female,Pants,Clothing,89,Wisconsin,L,Lavender,Winter,4.9,No,Next Day Air,No,No,47,Bank Transfer,Every 3 Months
3218,70,Female,T-shirt,Clothing,78,Illinois,L,Black,Winter,3.5,No,Express,Yes,Yes,36,Venmo,Every 3 Months
3219,41,Male,Backpack,Accessories,21,Nevada,S,Turquoise,Summer,4.2,Yes,Express,No,No,26,Debit Card,Monthly
3220,65,Female,Backpack,Accessories,27,Connecticut,L,Indigo,Fall,4.7,No,Store Pickup,Yes,Yes,36,Venmo,Every 3 Months
3221,24,Female,Sandals,Footwear,37,Wisconsin,S,Maroon,Fall,3.7,No,Standard,Yes,Yes,31,Debit Card,Quarterly
3222,33,Male,Shorts,Clothing,25,Nevada,S,Turquoise,Summer,2.7,Yes,Store Pickup,Yes,Yes,48,Debit Card,Fortnightly
3223,51,Male,Belt,Accessories,77,Idaho,L,Teal,Summer,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Monthly
3224,65,Male,Socks,Clothing,93,Virginia,M,Indigo,Winter,3.2,Yes,Free Shipping,Yes,Yes,30,Debit Card,Bi-Weekly
3225,42,Male,Sunglasses,Accessories,66,Louisiana,S,Beige,Summer,3.8,Yes,Next Day Air,No,No,14,PayPal,Annually
3226,45,Female,Scarf,Accessories,71,Maine,L,Orange,Spring,3.0,No,2-Day Shipping,Yes,Yes,2,Credit Card,Monthly
3227,29,Female,Handbag,Accessories,83,North Dakota,S,Cyan,Winter,4.2,No,Free Shipping,No,No,16,Bank Transfer,Annually
3228,44,Male,Jewelry,Accessories,81,Tennessee,M,Purple,Fall,3.0,Yes,Standard,Yes,Yes,30,PayPal,Annually
3229,42,Male,Jacket,Outerwear,45,Nevada,L,Black,Winter,3.2,No,Next Day Air,Yes,Yes,3,Credit Card,Bi-Weekly
3230,23,Male,Scarf,Accessories,69,North Carolina,M,Blue,Winter,4.8,No,Next Day Air,Yes,Yes,9,Venmo,Every 3 Months
3231,51,Male,Socks,Clothing,23,Alabama,L,White,Fall,3.6,No,Next Day Air,Yes,Yes,11,Venmo,Weekly
3232,66,Male,Sneakers,Footwear,26,New Jersey,XL,Peach,Summer,4.7,Yes,Express,No,No,9,PayPal,Monthly
3233,44,Male,Pants,Clothing,53,Connecticut,S,Violet,Summer,3.6,Yes,Store Pickup,No,No,24,Cash,Bi-Weekly
3234,28,Male,Sneakers,Footwear,71,Connecticut,S,Purple,Spring,4.3,Yes,Standard,Yes,Yes,3,Venmo,Bi-Weekly
3235,64,Male,Gloves,Accessories,41,South Dakota,S,Peach,Summer,4.5,No,Free Shipping,Yes,Yes,3,PayPal,Annually
3236,67,Male,Dress,Clothing,45,Michigan,M,Brown,Winter,3.4,Yes,Free Shipping,Yes,Yes,25,Bank Transfer,Every 3 Months
3237,34,Female,Backpack,Accessories,48,Virginia,S,Peach,Summer,4.1,No,Free Shipping,No,No,36,PayPal,Quarterly
3238,50,Male,Blouse,Clothing,98,Idaho,S,Peach,Fall,3.5,No,Store Pickup,No,No,45,Cash,Quarterly
3239,25,Male,Blouse,Clothing,24,Florida,S,Peach,Fall,2.6,Yes,Express,No,No,37,Credit Card,Quarterly
3240,42,Female,Skirt,Clothing,64,North Carolina,M,Olive,Winter,3.8,No,Standard,Yes,Yes,7,Debit Card,Weekly
3241,38,Male,Gloves,Accessories,77,Mississippi,M,Purple,Summer,4.7,No,Free Shipping,No,No,45,PayPal,Quarterly
3242,54,Male,Hat,Accessories,89,Nevada,L,Lavender,Fall,4.1,No,Free Shipping,No,No,24,Debit Card,Every 3 Months
3243,26,Male,Dress,Clothing,66,Nebraska,M,Silver,Winter,4.2,No,Next Day Air,No,No,16,Venmo,Annually
3244,63,Female,Backpack,Accessories,67,Kansas,L,Magenta,Fall,4.7,No,Store Pickup,No,No,40,Venmo,Every 3 Months
3245,41,Male,Jacket,Outerwear,22,Maryland,M,Yellow,Fall,3.4,No,Next Day Air,No,No,1,Cash,Quarterly
3246,26,Male,Coat,Outerwear,58,Hawaii,M,Beige,Fall,4.8,No,Free Shipping,No,No,31,Bank Transfer,Quarterly
3247,33,Male,Jewelry,Accessories,84,Kansas,M,Lavender,Fall,4.3,Yes,Free Shipping,Yes,Yes,44,Venmo,Quarterly
3248,63,Male,Blouse,Clothing,25,Illinois,M,Gray,Summer,4.4,No,Free Shipping,Yes,Yes,21,Credit Card,Quarterly
3249,23,Female,Hat,Accessories,89,Connecticut,L,Red,Summer,3.8,No,Standard,No,No,41,Credit Card,Weekly
3250,55,Male,Shoes,Footwear,83,Ohio,XL,Black,Spring,4.2,No,2-Day Shipping,No,No,37,Bank Transfer,Fortnightly
3251,41,Female,Shoes,Footwear,70,Utah,S,Indigo,Spring,2.6,No,2-Day Shipping,No,No,37,PayPal,Monthly
3252,44,Male,Coat,Outerwear,53,Rhode Island,M,Pink,Spring,3.6,No,2-Day Shipping,Yes,Yes,29,Cash,Fortnightly
3253,55,Female,Hoodie,Clothing,81,California,S,Blue,Spring,4.0,No,Standard,Yes,Yes,26,Credit Card,Annually
3254,56,Male,Skirt,Clothing,31,North Carolina,S,Black,Spring,2.9,No,Next Day Air,No,No,32,Cash,Monthly
3255,59,Male,Shirt,Clothing,35,South Dakota,XL,Brown,Spring,3.6,Yes,Free Shipping,No,No,31,PayPal,Fortnightly
3256,42,Male,Sneakers,Footwear,27,Kansas,L,Blue,Fall,3.8,No,Next Day Air,No,No,24,Credit Card,Monthly
3257,31,Male,Coat,Outerwear,45,South Carolina,L,Green,Fall,4.4,No,Free Shipping,No,No,49,Credit Card,Monthly
3258,61,Male,Jewelry,Accessories,90,Montana,L,Magenta,Winter,2.7,Yes,Standard,No,No,31,Debit Card,Fortnightly
3259,54,Male,Shorts,Clothing,75,Idaho,M,Gray,Winter,3.6,No,Express,Yes,Yes,24,Credit Card,Annually
3260,59,Male,Jewelry,Accessories,82,Wisconsin,L,Red,Spring,3.1,No,Standard,Yes,Yes,46,Cash,Every 3 Months
3261,55,Male,Skirt,Clothing,30,Wisconsin,M,Orange,Winter,3.2,No,Store Pickup,Yes,Yes,15,Credit Card,Bi-Weekly
3262,25,Male,Scarf,Accessories,94,Indiana,L,Olive,Winter,4.0,No,Next Day Air,Yes,Yes,20,PayPal,Fortnightly
3263,60,Male,Skirt,Clothing,61,Georgia,L,Orange,Spring,4.8,Yes,Standard,No,No,41,Credit Card,Quarterly
3264,42,Female,Pants,Clothing,77,Kansas,M,Beige,Summer,3.5,Yes,Store Pickup,No,No,30,Venmo,Bi-Weekly
3265,61,Male,Sweater,Clothing,57,Nevada,M,Yellow,Spring,3.4,No,Standard,No,No,8,Cash,Quarterly
3266,68,Female,Jeans,Clothing,81,Vermont,L,Teal,Fall,3.6,Yes,Store Pickup,No,No,27,Venmo,Weekly
3267,64,Female,Jeans,Clothing,84,Pennsylvania,M,Turquoise,Winter,3.4,Yes,Free Shipping,Yes,Yes,7,PayPal,Quarterly
3268,29,Male,Coat,Outerwear,32,New Hampshire,M,Charcoal,Spring,4.8,No,Store Pickup,No,No,4,Bank Transfer,Fortnightly
3269,50,Female,Belt,Accessories,63,New Hampshire,L,Brown,Spring,3.7,Yes,Express,No,No,33,Venmo,Monthly
3270,37,Male,Dress,Clothing,53,Texas,M,Orange,Spring,2.6,No,Express,No,No,36,PayPal,Every 3 Months
3271,25,Male,Coat,Outerwear,27,Georgia,XL,Cyan,Summer,4.6,No,Standard,No,No,28,Cash,Monthly
3272,65,Female,Pants,Clothing,99,Michigan,S,Gold,Summer,3.5,No,Free Shipping,No,No,19,Debit Card,Fortnightly
3273,46,Female,Shorts,Clothing,52,Missouri,M,Orange,Summer,3.4,No,Standard,Yes,Yes,31,Bank Transfer,Every 3 Months
3274,19,Male,Sneakers,Footwear,95,Utah,S,Beige,Spring,4.1,Yes,Standard,Yes,Yes,42,Debit Card,Bi-Weekly
3275,60,Female,Jacket,Outerwear,57,Michigan,S,Lavender,Fall,3.9,Yes,Express,Yes,Yes,14,Bank Transfer,Quarterly
3276,18,Male,Sandals,Footwear,55,Virginia,L,White,Winter,4.6,No,Standard,Yes,Yes,40,Credit Card,Monthly
3277,18,Male,Blouse,Clothing,75,Hawaii,M,Magenta,Spring,3.4,Yes,Next Day Air,Yes,Yes,48,Cash,Weekly
3278,46,Male,Hat,Accessories,90,Nebraska,M,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,24,PayPal,Quarterly
3279,25,Male,Jeans,Clothing,30,Connecticut,M,Lavender,Fall,2.7,No,Standard,No,No,18,Cash,Bi-Weekly
3280,50,Male,Shorts,Clothing,34,Texas,S,Pink,Spring,3.1,No,Free Shipping,No,No,4,PayPal,Quarterly
3281,58,Male,Sandals,Footwear,72,Nevada,L,Pink,Fall,3.5,No,Next Day Air,No,No,13,PayPal,Fortnightly
3282,66,Male,Socks,Clothing,83,Michigan,XL,Turquoise,Winter,,No,Free Shipping,No,No,4,PayPal,Bi-Weekly
3283,41,Female,Dress,Clothing,88,New Hampshire,L,Red,Spring,2.7,No,Express,No,No,37,Cash,Weekly
3284,41,Female,Skirt,Clothing,77,New Hampshire,M,Turquoise,Summer,3.2,No,Free Shipping,Yes,Yes,37,Credit Card,Fortnightly
3285,63,Male,Scarf,Accessories,29,Iowa,M,Purple,Fall,4.1,No,Store Pickup,Yes,Yes,49,Bank Transfer,Weekly
3286,62,Male,Handbag,Accessories,33,Ohio,M,Blue,Fall,3.2,No,Standard,No,No,37,PayPal,Fortnightly
3287,43,Male,Jeans,Clothing,89,Tennessee,M,Lavender,Winter,2.8,No,Next Day Air,Yes,Yes,45,Credit Card,Every 3 Months
3288,55,Male,Pants,Clothing,59,New Mexico,L,Pink,Summer,3.5,Yes,Standard,No,No,4,Bank Transfer,Bi-Weekly
3289,61,Male,Jacket,Outerwear,87,Indiana,L,Cyan,Spring,4.7,No,Free Shipping,No,No,13,Venmo,Fortnightly
3290,43,Female,Blouse,Clothing,40,Oregon,L,Violet,Spring,4.3,No,2-Day Shipping,Yes,Yes,29,Venmo,Fortnightly
3291,21,Male,Jeans,Clothing,83,Oklahoma,M,Turquoise,Winter,2.6,No,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly
3292,29,Female,Jewelry,Accessories,30,Wyoming,XL,Magenta,Summer,3.5,No,Free Shipping,No,No,46,PayPal,Fortnightly
3293,33,Female,Shirt,Clothing,74,North Dakota,M,Turquoise,Spring,2.8,No,Standard,No,No,17,Venmo,Every 3 Months
3294,43,Male,Handbag,Accessories,75,Virginia,M,Turquoise,Fall,2.6,No,Free Shipping,No,No,21,PayPal,Every 3 Months
3295,48,Male,Socks,Clothing,90,Georgia,M,Green,Spring,2.9,No,Next Day Air,No,No,35,Debit Card,Bi-Weekly
3296,49,Male,Skirt,Clothing,44,Maryland,M,Red,Spring,4.3,No,Standard,Yes,Yes,25,Credit Card,Fortnightly
3297,50,Male,Jewelry,Accessories,83,New Jersey,M,Magenta,Summer,4.0,No,Store Pickup,Yes,Yes,6,Cash,Quarterly
3298,29,Female,Sunglasses,Accessories,69,South Carolina,L,Indigo,Summer,3.1,No,Standard,Yes,Yes,27,Cash,Quarterly
3299,64,Male,Dress,Clothing,80,New Mexico,L,Indigo,Winter,2.8,No,Next Day Air,No,No,19,Venmo,Quarterly
3300,60,Male,Socks,Clothing,57,Georgia,M,Purple,Spring,4.6,No,Store Pickup,Yes,Yes,29,Bank Transfer,Annually
3301,45,Female,Jacket,Outerwear,97,Delaware,M,Pink,Winter,2.7,No,Free Shipping,No,No,8,Venmo,Every 3 Months
3302,38,Male,Jeans,Clothing,51,Maryland,M,Silver,Winter,2.9,No,Express,Yes,Yes,3,Debit Card,Bi-Weekly
3303,64,Male,Shorts,Clothing,50,New York,M,Beige,Fall,3.3,Yes,Store Pickup,No,No,7,Bank Transfer,Bi-Weekly
3304,38,Male,Socks,Clothing,74,California,M,Green,Summer,4.5,No,Store Pickup,No,No,43,PayPal,Annually
3305,47,Male,Socks,Clothing,79,Alabama,M,Red,Summer,4.7,No,Next Day Air,No,No,13,Cash,Every 3 Months
3306,49,Female,Socks,Clothing,38,Utah,M,Orange,Spring,3.9,No,Express,Yes,Yes,33,Bank Transfer,Quarterly
3307,19,Male,Coat,Outerwear,57,Arizona,M,Orange,Spring,4.1,No,Next Day Air,No,No,1,Cash,Annually
3308,51,Male,Dress,Clothing,68,Alabama,M,White,Fall,3.0,No,Next Day Air,Yes,Yes,24,PayPal,Weekly
3309,29,Female,Sandals,Footwear,44,Florida,S,Indigo,Winter,4.3,Yes,Standard,No,No,12,Debit Card,Monthly
3310,41,Male,Scarf,Accessories,84,Ohio,M,Charcoal,Summer,4.9,No,Next Day Air,Yes,Yes,15,Credit Card,Quarterly
3311,61,Female,Hoodie,Clothing,86,South Dakota,S,Lavender,Summer,3.4,Yes,Standard,Yes,Yes,3,Bank Transfer,Annually
3312,60,Male,Shorts,Clothing,99,Wyoming,M,Brown,Summer,2.5,Yes,2-Day Shipping,No,No,20,Credit Card,Every 3 Months
3313,23,Male,Gloves,Accessories,36,Kentucky,L,Gray,Winter,3.1,No,Next Day Air,Yes,Yes,38,Venmo,Fortnightly
3314,18,Male,Backpack,Accessories,21,Arizona,S,Charcoal,Spring,3.5,Yes,Free Shipping,No,No,50,Bank Transfer,Annually
3315,32,Female,Jeans,Clothing,29,Oklahoma,M,Green,Fall,2.6,No,Express,No,No,7,PayPal,Every 3 Months
3316,69,Male,Jeans,Clothing,62,Louisiana,M,Lavender,Spring,4.7,No,Free Shipping,No,No,21,Bank Transfer,Weekly
3317,54,Male,Jacket,Outerwear,86,Delaware,M,Black,Winter,3.9,No,Next Day Air,No,No,23,Cash,Quarterly
3318,52,Male,Jewelry,Accessories,57,Indiana,XL,Red,Spring,4.2,Yes,Next Day Air,No,No,18,Debit Card,Monthly
3319,55,Male,Gloves,Accessories,90,Rhode Island,M,Indigo,Summer,4.4,Yes,Free Shipping,No,No,3,Cash,Annually
3320,70,Male,Coat,Outerwear,78,Alaska,M,Olive,Winter,2.8,No,Express,Yes,Yes,27,PayPal,Annually
3321,39,Male,Hoodie,Clothing,71,Kentucky,L,Brown,Summer,4.6,No,Express,No,No,27,Bank Transfer,Fortnightly
3322,33,Female,Shorts,Clothing,51,Idaho,M,Orange,Winter,3.4,No,2-Day Shipping,No,No,17,PayPal,Weekly
3323,47,Male,Boots,Footwear,52,Delaware,L,Brown,Winter,3.6,No,Express,No,No,15,Cash,Every 3 Months
3324,65,Male,Jeans,Clothing,52,Virginia,L,Blue,Fall,2.9,No,Next Day Air,No,No,18,Cash,Bi-Weekly
3325,69,Male,Jewelry,Accessories,80,West Virginia,XL,Maroon,Summer,3.9,No,Standard,Yes,Yes,20,Cash,Annually
3326,68,Male,Boots,Footwear,31,Vermont,L,Gold,Summer,3.4,No,Standard,Yes,Yes,6,Cash,Fortnightly
3327,41,Female,Coat,Outerwear,34,Texas,L,Red,Spring,4.6,No,Express,No,No,6,Bank Transfer,Quarterly
3328,47,Male,Sneakers,Footwear,43,Arizona,M,Indigo,Spring,4.0,No,2-Day Shipping,No,No,42,PayPal,Annually
3329,60,Female,Boots,Footwear,87,Maryland,M,Purple,Spring,4.0,No,Express,No,No,50,Cash,Quarterly
3330,30,Male,Sunglasses,Accessories,21,Montana,M,Black,Winter,3.4,No,Store Pickup,No,No,34,Bank Transfer,Annually
3331,47,Female,Backpack,Accessories,53,Oregon,M,Red,Fall,4.4,Yes,Standard,Yes,Yes,17,Venmo,Fortnightly
3332,54,Female,Shirt,Clothing,42,Missouri,M,Cyan,Spring,4.5,Yes,Standard,Yes,Yes,3,Venmo,Every 3 Months
3333,29,Male,Pants,Clothing,76,Delaware,M,Brown,Winter,4.4,No,Free Shipping,No,No,33,Cash,Monthly
3334,63,Female,Sweater,Clothing,49,North Carolina,M,Pink,Spring,4.3,No,Free Shipping,Yes,Yes,34,Cash,Monthly
3335,43,Female,Scarf,Accessories,97,North Carolina,M,Peach,Summer,3.0,No,2-Day Shipping,No,No,42,Credit Card,Annually
3336,29,Male,Coat,Outerwear,59,Oklahoma,M,Maroon,Summer,3.8,Yes,Standard,Yes,Yes,36,Credit Card,Annually
3337,49,Male,Sunglasses,Accessories,66,Pennsylvania,XL,Violet,Spring,3.3,Yes,Standard,No,No,43,PayPal,Monthly
3338,49,Male,Blouse,Clothing,45,Connecticut,M,Maroon,Winter,3.4,No,Express,Yes,Yes,33,Venmo,Monthly
3339,55,Male,Handbag,Accessories,72,Oregon,M,Orange,Winter,3.8,No,2-Day Shipping,No,No,36,Credit Card,Annually
3340,60,Female,Pants,Clothing,26,Missouri,L,Blue,Fall,4.1,Yes,Next Day Air,No,No,45,Cash,Weekly
3341,52,Female,Sandals,Footwear,64,South Dakota,S,Yellow,Fall,4.2,Yes,Store Pickup,No,No,49,Credit Card,Weekly
3342,26,Male,Handbag,Accessories,22,Arkansas,L,Yellow,Summer,4.6,No,Next Day Air,Yes,Yes,31,Venmo,Bi-Weekly
3343,64,Male,Skirt,Clothing,45,North Carolina,M,Maroon,Spring,3.6,No,2-Day Shipping,Yes,Yes,31,Credit Card,Fortnightly
3344,18,Male,T-shirt,Clothing,95,Rhode Island,L,Orange,Summer,2.9,No,Next Day Air,No,No,1,Cash,Fortnightly
3345,34,Male,Shorts,Clothing,40,Arizona,M,Silver,Fall,4.2,No,Next Day Air,Yes,Yes,10,Credit Card,Annually
3346,50,Male,Socks,Clothing,39,South Carolina,S,Yellow,Winter,3.7,No,Store Pickup,Yes,Yes,37,Venmo,Annually
3347,54,Female,Socks,Clothing,27,Nevada,M,Blue,Winter,3.9,No,2-Day Shipping,No,No,45,Credit Card,Fortnightly
3348,31,Female,Gloves,Accessories,51,Nevada,XL,Olive,Summer,4.5,No,Express,Yes,Yes,10,Debit Card,Monthly
3349,37,Female,Handbag,Accessories,26,Rhode Island,M,Peach,Spring,3.4,No,2-Day Shipping,No,No,36,Cash,Weekly
3350,24,Male,Coat,Outerwear,46,Arizona,M,Turquoise,Spring,3.9,No,Free Shipping,Yes,Yes,31,PayPal,Annually
3351,29,Female,Boots,Footwear,54,Hawaii,S,Indigo,Spring,2.5,No,Next Day Air,Yes,Yes,13,Bank Transfer,Monthly
3352,49,Female,Belt,Accessories,74,Vermont,M,Yellow,Fall,2.7,No,Store Pickup,Yes,Yes,36,Bank Transfer,Fortnightly
3353,28,Male,T-shirt,Clothing,45,Florida,XL,Pink,Spring,2.5,No,Standard,No,No,18,Venmo,Quarterly
3354,21,Male,Skirt,Clothing,39,Massachusetts,XL,Peach,Summer,3.7,No,2-Day Shipping,Yes,Yes,20,PayPal,Monthly
3355,37,Male,Gloves,Accessories,29,Ohio,L,Turquoise,Fall,4.9,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly
3356,47,Female,Socks,Clothing,75,Kentucky,M,Beige,Fall,4.9,No,2-Day Shipping,Yes,Yes,36,Bank Transfer,Every 3 Months
3357,49,Male,Sweater,Clothing,56,New Jersey,M,Lavender,Summer,2.8,Yes,Standard,No,No,27,Bank Transfer,Annually
3358,58,Female,Jewelry,Accessories,97,Nevada,M,Silver,Summer,3.6,No,Free Shipping,Yes,Yes,49,Debit Card,Bi-Weekly
3359,47,Male,Skirt,Clothing,95,South Dakota,L,Yellow,Spring,3.0,No,Standard,Yes,Yes,30,Venmo,Bi-Weekly
3360,27,Male,Shoes,Footwear,79,Alabama,M,Yellow,Spring,3.1,No,Standard,Yes,Yes,7,Credit Card,Quarterly
3361,25,Male,Sunglasses,Accessories,41,Kentucky,L,Brown,Winter,4.5,No,Standard,Yes,Yes,18,Venmo,Weekly
3362,58,Female,Hat,Accessories,83,Hawaii,M,Olive,Fall,3.7,No,Next Day Air,No,No,42,Credit Card,Quarterly
3363,20,Female,Jacket,Outerwear,31,Mississippi,L,Black,Summer,4.3,No,Standard,No,No,50,Cash,Weekly
3364,50,Male,Jeans,Clothing,98,Michigan,S,Turquoise,Fall,2.5,Yes,Next Day Air,No,No,37,Venmo,Quarterly
3365,67,Female,Socks,Clothing,46,North Carolina,L,Gold,Fall,4.1,No,2-Day Shipping,Yes,Yes,25,PayPal,Weekly
3366,20,Male,Hat,Accessories,71,Delaware,L,Charcoal,Fall,4.1,No,Store Pickup,Yes,Yes,39,PayPal,Bi-Weekly
3367,33,Male,Coat,Outerwear,42,Montana,M,Blue,Spring,4.3,Yes,Store Pickup,Yes,Yes,26,Debit Card,Weekly
3368,37,Female,Pants,Clothing,70,Alabama,L,Teal,Spring,4.3,No,Free Shipping,No,No,40,Bank Transfer,Annually
3369,67,Female,Jewelry,Accessories,64,Illinois,S,Green,Spring,2.9,No,Standard,Yes,Yes,11,Debit Card,Bi-Weekly
3370,24,Female,Jacket,Outerwear,60,Rhode Island,S,Gold,Winter,4.4,No,Next Day Air,Yes,Yes,28,Debit Card,Annually
3371,30,Male,Pants,Clothing,80,Massachusetts,XL,Beige,Fall,4.0,No,Store Pickup,Yes,Yes,44,PayPal,Every 3 Months
3372,42,Male,Belt,Accessories,28,Montana,M,Purple,Summer,3.6,No,Next Day Air,Yes,Yes,22,Debit Card,Weekly
3373,32,Female,Scarf,Accessories,29,Idaho,M,Peach,Summer,3.4,Yes,Standard,No,No,32,Bank Transfer,Weekly
3374,40,Male,Blouse,Clothing,96,Pennsylvania,M,White,Fall,3.4,No,2-Day Shipping,Yes,Yes,1,Cash,Monthly
3375,64,Male,Jewelry,Accessories,99,South Carolina,M,Cyan,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,49,Debit Card,Every 3 Months
3376,28,Female,Jacket,Outerwear,23,Massachusetts,L,Silver,Spring,2.9,No,Express,Yes,Yes,42,Credit Card,Weekly
3377,67,Male,Handbag,Accessories,63,Kansas,M,Pink,Summer,3.8,No,Express,No,No,8,PayPal,Every 3 Months
3378,46,Female,Jewelry,Accessories,49,Michigan,S,Blue,Spring,3.5,No,Express,No,No,32,Bank Transfer,Every 3 Months
3379,67,Female,Hat,Accessories,67,Hawaii,M,Brown,Winter,4.5,Yes,Next Day Air,Yes,Yes,36,Credit Card,Annually
3380,51,Female,Hoodie,Clothing,90,Maryland,S,Lavender,Spring,3.5,No,Standard,Yes,Yes,39,Bank Transfer,Annually
3381,62,Female,Shoes,Footwear,73,Washington,M,Peach,Summer,4.7,No,2-Day Shipping,No,No,34,Bank Transfer,Weekly
3382,64,Female,Sweater,Clothing,64,Oklahoma,M,Charcoal,Winter,4.2,No,Store Pickup,Yes,Yes,36,PayPal,Weekly
3383,29,Female,Coat,Outerwear,63,Florida,L,Black,Winter,4.2,No,Free Shipping,No,No,7,Venmo,Fortnightly
3384,34,Male,Coat,Outerwear,45,Tennessee,S,Pink,Winter,4.3,Yes,Standard,No,No,39,PayPal,Fortnightly
3385,67,Male,Sneakers,Footwear,57,North Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,10,Bank Transfer,Annually
3386,24,Female,Sneakers,Footwear,22,Wyoming,M,Yellow,Spring,4.0,No,Next Day Air,No,No,23,Venmo,Monthly
3387,25,Female,Backpack,Accessories,62,Connecticut,M,Charcoal,Summer,4.6,No,Express,No,No,38,PayPal,Quarterly
3388,37,Male,Pants,Clothing,83,Pennsylvania,XL,Black,Winter,2.7,No,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months
3389,18,Male,Scarf,Accessories,35,Florida,M,Magenta,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,12,Cash,Fortnightly
3390,28,Male,Hat,Accessories,20,South Dakota,L,Violet,Spring,4.6,No,2-Day Shipping,No,No,7,PayPal,Quarterly
3391,33,Male,Shirt,Clothing,90,Kentucky,L,Gold,Summer,4.3,Yes,Store Pickup,Yes,Yes,42,Cash,Annually
3392,22,Female,Boots,Footwear,53,Wyoming,S,Charcoal,Winter,5.0,Yes,Express,Yes,Yes,12,Cash,Annually
3393,23,Female,Shirt,Clothing,91,Alabama,XL,Purple,Fall,2.7,No,Express,No,No,49,Bank Transfer,Fortnightly
3394,23,Male,Handbag,Accessories,91,Arizona,M,Olive,Spring,3.4,No,Standard,No,No,49,Debit Card,Monthly
3395,58,Male,Jeans,Clothing,26,California,M,Turquoise,Fall,4.7,No,2-Day Shipping,Yes,Yes,33,Bank Transfer,Annually
3396,67,Male,Shirt,Clothing,97,Alaska,S,Silver,Summer,3.6,No,Store Pickup,Yes,Yes,41,Debit Card,Monthly
3397,50,Male,Sandals,Footwear,69,Arizona,S,Brown,Summer,4.9,No,Next Day Air,Yes,Yes,20,Cash,Annually
3398,64,Male,Shoes,Footwear,47,Tennessee,L,Blue,Spring,4.3,No,Free Shipping,No,No,14,Credit Card,Fortnightly
3399,57,Male,Shirt,Clothing,54,Virginia,S,Olive,Winter,3.6,No,Free Shipping,Yes,Yes,19,Venmo,Every 3 Months
3400,50,Male,Sandals,Footwear,24,Oklahoma,XL,Gold,Summer,3.0,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually
